files changed,insertions(+),deletions(-)
16,489,129
1,12,1
2,16,68
1,30,3
3,193,25
4,236,49
1,0,2
2,6,0
1,1,1
1,1,1
1,7,8
1,33,38
4,40,0
1,27,25
17,1172,88
2,399,11
1,18,2
2,171,14
1,3,0
2,42,34
7,311,2
1,3,3
1,58,21
1,1,1
1,1,0
6,236,0
7,905,250
1,5,0
4,35,31
55,2562,0
1,6,0
18,470,129
1,7,9
1,1,1
2,106,2
1,2,1
1,46,2
2,2,2
2,11,0
2,71,2
1,1,1
2,2,106
1,1,1
9,75,25
1,4,0
8,81,50
4,386,390
7,26,2
5,92,8
2,99,4
6,2,293
1,2,1
1,19,4
1,3,3
1,1,16
1,42,1
1,65,0
5,227,2
3,89,44
1,14,4
3,39,2
1,5,0
1,0,32
1,1,1
1,17,6
5,14,8
1,123,2
4,47,22
1,1,1
1,2,0
2,13,3
1,1,1
17,425,63
1,3,0
1,16,0
1,30,0
1,7,8
1,62,1
2,17,2
5,52,5
1,12,2
6,18,19
3,45,14
10,889,570
1,1,1
3,90,0
1,2,2
1,0,1
4,48,0
1,8,0
1,4,2
1,4,0
1,11,2
2,70,45
1,1,8
2,23,12
6,43,78
1,2,1
1,28,20
1,2,0
1,4,6
1,1,1
1,3,0
4,563,0
14,573,43
2,54,59
1,1,1
4,34,0
1,1,1
1,2,0
1,7,0
1,1,1
1,8,1
7,205,37
2,7,10
2,56,6
6,71,80
4,299,190
2,25,0
1,5,1
1,0,2
1,1,1
1,1,1
1,4,0
1,1,2
1,2,1
1,95,2
1,2,2
1,1,1
5,11,11
1,25,0
1,6,1
1,2,2
16,1229,48
1,1,1
4,16,0
1,5,5
2,83,0
1,7,1
9,73,49
1,4,3
1,5,0
1,6,2
1,2,2
5,89,1
1,5,5
1,9,0
2,18,11
7,114,95
1,2,0
2,7,12
14,151,39
1,3,1
3,73,10
1,4,1
1,3,2
3,70,3
1,1,1
3,16,11
1,0,5
11,26,26
10,24,24
10,29,29
1,6,6
1,1,1
2,11,12
9,699,33
4,115,143
1,8,0
15,15,15
1,119,0
1,46,45
8,677,12
1,6,0
3,60,60
3,18,22
1,84,0
4,9,13
19,2800,352
1,6,0
2,69,25
2,96,2
1,5,0
2,4,3
34,3271,90
1,2,2
1,36,10
2,0,19
1,6,3
2,6,6
2,29,9
1,27,5
1,15,0
17,903,421
1,1,1
1,2,4
2,2,2
1,4,2
1,18,2
1,1,1
13,1096,335
1,4,5
1,3,1
1,6,2
1,7,2
1,3,2
1,4,1
4,57,18
1,39,7
3,11,3
1,1,1
1,10,0
1,1,1
1,10,5
1,9,0
1,1,1
6,2067,126
14,125,36
85,5984,219
1,88,0
1,0,6
3,123,14
1,1,1
9,21,29
1,5,0
7,32,18
5,262,93
1,29,1
8,407,124
1,14,20
1,174,70
1,7,1
1,1,1
1,1,1
1,4,3
62,182,188
1,81,0
2,3,2
2,13,0
1,1,1
3,9,7
1,19,2
2,6,3
13,392,118
10,224,34
2,33,32
46,12402,121
2,8,7
5,0,325
1,1,1
22,3095,110
1,31,4
1,16,2
1,10,7
1,26,35
1,3,0
1,76,0
1,1,0
4,103,5
1,0,287
4,20,31
1,32,67
5,347,3
2,6,3
1,2,1
2,25,13
1,2,2
3,7,7
8,420,372
2,83,0
1,18,0
45,2574,279
5,33,72
1,11,4
3,9,29
1,1,1
2,5,5
1,1,1
10,609,73
5,69,46
2,20,10
48,272,715
15,17,17
3,8,27
1,6,0
5,35,48
1,11,1
2,24,5
1,5,5
2,18,5
4,115,6
1,2,0
2,105,20
2,10,2
44,182,185
1,427,159
4,116,5
6,17,38
1,1,1
11,119,32
1,1,1
1,9,0
2,23,5
1,1,1
1,25,0
1,32,12
17,613,288
4,75,106
2,71,19
2,6,2
2,17,66
2,65,16
2,7,2
8,232,15
14,438,114
2,5,20
1,7,2
2,12,1
1,1,2
3,206,8
1,2,7
1,3,0
2,126,8
8,31,14
5,533,12
1,12,0
40,278,197
1,381,0
3,491,7
7,820,7
1,112,0
4,134,77
4,76,93
13,348,21
1,2,1
1,4,0
1,117,0
2,0,5
28,277,66
7,211,46
1,4,2
7,142,102
1,34,1
4,426,0
7,854,19
20,1631,103
10,1935,62
1,132,74
1,1,1
1,6,4
1,50,63
1,515,69
2,14,49
1,1,1
1,0,0
4,46,3
16,223,195
1,2,5
1,7,1
5,495,34
2,133,2
1,26,0
1,17,0
2,23,3
7,45,64
2,4,3
1,1,1
4,61,6
1,0,12
3,5,9
1,9,4
1,0,1
1,1,0
2,17,13
3,9,7
1,57,3
14,49,42
1,21,1
1,4,1
1,3,2
1,4,0
2,16,12
1,1,0
23,123,159
1,4,0
1,2,6
1,48,0
2,31,17
2,58,15
1,0,6
1,1,1
1,5,0
1,1,1
1,11,1
2,0,6
2,3,25
5,117,22
6,56,8
1,1,1
1,1,0
6,15,18
2,6,0
2,16,3
2,26,26
1,6,5
13,341,98
1,25,3
1,3,4
1,38,0
1,2,2
4,14,4
1,14,6
16,876,788
1,114,3
2,1,3
2,31,5
1,56,0
1,2,0
2,72,1
1,6,1
2,9,3
1,9,0
1,1,4
1,4,0
42,573,424
0
2,41,1
1,1,1
1,1,1
1,11,0
1,9,4
1,50,36
1,56,12
35,4726,4804
1,2,1
1,1,0
2,3,1
1,1,1
2,88,11
4,122,10
12,595,557
19,23,43
1,7,4
1,12,1
7,298,134
5,1,24
1,8,8
6,123,23
2,91,43
2,6,5
1,6,2
2,234,110
1,2,0
26,772,231
1,1,1
1,1,1
1,1,2
1,2,1
1,38,21
20,2429,3343
29,41490,42407
1,3,0
20,3360,2446
3,5,3
3,109,86
5,717,783
1,2,0
3,128,182
1,12,1
3,21,36
1,93,7
2,4,4
2,23,10
1,1,1
1,72,12
14,359,236
1,6,2
2,2,2
1,3,2
1,6,2
1,2,2
0
1,3,1
4,40,46
16,158,5
11,107,70
1,31,11
1,0,693
2,8,1
2,14,15
3,206,0
3,33,8
1,11,9
1,0,1
1,1,2
4,14,4
2,23,16
94,492,7
1,1,0
2,9,3
1,0,0
2,23,8
1,0,0
1,7,0
1,1,0
135,5513,1845
1,2,2
1,4,0
3,7,7
3,85,84
1,9,0
75,10104,186
1,5,0
1,9,0
1,9,0
1,18,0
1,2,0
86,232,123
1,223,239
3,1,70
6,201,5
4,40,9
5,31,22
5,6,36
2,0,186
3,51,3
1,20,4
1,3,2
1,10,2
4,2,6
6,420,184
5,60,12
1,73,0
3,448,8
1,6,0
6,542,7
2,13,6
12,537,79
2,15,1
1,1,1
14,185,129
1,1,1
1,6,1
2,6,2
1,9,2
1,0,7
1,19,11
1,64,0
7,305,28
3,31,7
1,1,1
1,1,1
5,14,10
2,78,0
3,158,15
2,18,54
1,1,1
3,99,16
1,1,1
1,0,33
1,0,8
3,26,7
24,167,92
14,29,14
1,10,0
3,46,23
1,5,2
1,1,0
24,73,64
2,67,2
67,266,223
5,137,206
17,30,43
3,31,1
2,3,3
11,326,170
7,241,28
7,127,22
75,365,251
1,4,0
1,7,0
21,478,103
2,25,1
1,4,0
6,55,0
1,3,0
1,1,1
2,3,3
3,132,0
2,36,7
1,21,8
2,35,29
3,14,6
1,6,1
21,61,0
2,34,1
1,1,0
2,44,1
5,36,6
3,51,29
2,42,49
2,0,27
1,2,0
63,2069,2067
2,27,0
1,9,0
2,10,1
1,4,2
1,8,0
1,18,0
2,11,6
1,8,0
56,265,265
1,2,2
53,188,153
1,5,1
1,1,1
1,7,1
1,1,0
1,3,0
7,316,72
8,29,32
1,50,22
1,1,1
1,115,0
1,0,0
2,27,5
2,3,5
2,0,4
2,59,39
3,27,3
7,72,316
3,4,8
7,73,15
1,2,2
1,42,46
1,22,5
1,1,1
1,5,1
114,464,464
1,1,0
1,0,8
1,0,30
1,6,0
2,4,3
1,4,4
1,13,6
5,35,3
1,6,5
3,24,7
1,67,3
23,462,527
1,0,1
3,24,16
1,182,0
6,134,72
1,4,2
1,12,0
1,5,2
1,1,1
4,77,9
1,8,2
1,3,2
1,1,3
1,28,2
2,5,4
1,1,1
1,5,4
1,80,165
1,118,43
1,84,24
154,2005,1445
1,6,3
1,37,18
6,86,12
3,69,17
1,1,1
3,72,5
1,1,1
1,1,0
1,15,2
42,625,914
1,15,3
19,330,909
1,3,1
1,52,23
1,26,55
1,52,23
10,195,138
3,18,8
1,5,0
4,14,2
1,158,0
4,12,2
3,57,8
27,1228,912
1,25,9
19,1197,426
1,3,1
1,5,6
7,95,12
4,191,13
3,109,6
1,0,97
18,5843,155
1,4,0
1,3,0
2,19,0
1,1,1
1,25,18
2,59,11
8,50,73
1,7,0
1,2,2
1,1,1
3,130,90
1,1,1
1,2,1
1,8,2
2,7,2
1,3,5
1,4,1
1,50,4
21,7102,7002
2,13,2
1,2,2
1,4,0
1,5,5
1,1,3
8,862,82
2,3,3
1,13,10
21,375,193
8,97,9
2,7,0
1,1,1
7,47,62
1,32,9
1,0,5
15,186,87
1,1,1
3,73,33
1,1,1
3,31,2
4,9,4
1,16,27
2,4,3
8,30,39
1,1,1
1,24,18
50,68952,25535
1,1,0
1,1,1
1,4,4
1,4,4
1,1,1
10,13,32
1,6,0
15,311,91
1,4,0
1,0,0
1,1,1
20,126,204
1,12,3
15,50,57
1,58,33
1,2,1
2,9,1
17,16,160
2,9,1
1,1,1
1,3,2
2,4,2
1,4,0
5,24,14
1,4,3
5,118,84
1,1,1
1,3,2
40,1052,304
1,2,5
2,33,3
1,10,0
1,0,6
26,257,161
3,15,3
52,2614,1870
3,47,3
5,40,12
1,18,0
2,7,8
1,1,0
3,320,89
22,209,49
4,25,4
1,0,0
1,77,71
15,41,262
11,99,48
2,6,2
1,1,1
1,1,1
5,176,52
1,9,1
1,1,1
16,2625,304
7,69,4
1,1,0
26,4573,1183
2,3,3
2,3,3
1,2,1
1,4,1
1,9,0
1,2,3
3,20,2
1,2,1
1,2,4
3,82,28
1,8,2
2,0,3
1,0,2
1,17,0
37,3341,0
4,2836,0
22,1062,281
8,695,0
6,14,14
1,6,6
9,772,221
1,2,2
1,1,1
1,3,2
10,218,126
1,1,0
5,10,12
1,2,2
1,1,2
5,172,0
1,2,2
4,154,25
1,41,0
1,14,5
2,61,11
1,2,5
19,48,48
2,45,35
1,43,43
3,221,34
4,54,2
1,3,1
1,1,1
1,0,40
2,2,2
402,17290,4096
8,302,32
6,31,35
3,57,8
1,133,0
1,10,1
1,4,0
1,0,394
13,210,462
2,102,50
3,20,3
4,14,78
23,582,376
3,53,176
1,1,1
3,13,12
2,2,6
1,6,0
12,111,195
1,165,0
2,141,9
1,4,3
2,0,72
2,9,2
2,17,5
1,5,7
2,34,15
13,361,93
1,4,1
1,20,9
1,5,0
1,1,1
3,16,11
1,5,2
3,207,0
7,578,105
1,8,0
13,178,70
1,2,2
6,448,0
2,211,100
9,203,337
1,2,2
2,100,0
1,1,1
3,4,1
5,24,37
1,9,7
1,87,149
44,0,2012
205,2292,302
1,1,1
2,31,0
8,128,37
7,925,66
1,12,0
1,3,1
1,4,6
1,3,1
2,44,22
1,1,1
2,10,1
1,3,1
1,1,0
1,5,3
9,40,40
1,3,2
1,1,1
1,4,35
4,0,248
1,17,8
1,1,1
1,4,7
3,8,3
1,3,1
5,142,14
23,896,788
35,859,608
1,1,1
6,495,321
1,6,4
1,58,0
6,321,495
6,495,321
1,7,6
1,27,3
2,4,2
1,3,3
1,0,11
12,32,28
2,48,14
1,8,1
3,3,3
1,13,10
1,201,0
2,27,36
2,8,2
1,14,19
1,33,33
1,22,9
2,4,3
1,10,0
1,188,7
2,11,1
4,1339,34
1,0,1
5,86,91
1,0,254
1,2,2
1,41,6
3,40,2
1,1,1
1,4,0
1,5,1
3,15,7
1,1,1
1,1,1
1,10,1
3,5,19
2,14,5
2,27,14
2,20,2
10,16,11
15,269,766
1,3,3
1,7,0
1,7,1
2,49,48
3,19,5
2,24,4
12,384,182
1,3,6
2,4,1
1,9,5
6,378,18
1,0,167
1,0,221
1,3,0
1,20,3
1,0,138
4,34,67
2,23,13
1,5,7
7,105,28
2,3,9
1,2,8
2,903,0
5,1169,127
1,7,7
5,25,29
11,233,290
1,7,6
1,1,1
1,11,11
1,11,11
3,12,1
3,5,0
3,3,3
2,24,16
1,56,0
4,71,9
1,4,4
1,3,1
1,19,10
1,2,2
1,30,0
1,1,1
1,13,3
2,15,4
14,762,58
2,80,25
1,7,1
2,2,8
7,69,28
9,1154,225
2,11,1
1,23,3
1,0,2
1,4,4
1,2,1
2,0,2
1,6,4
2,4,2
3,49,39
122,965,882
1,1,1
6,240,31
1,13,4
4,43,62
4,62,43
1,9,4
1,4,2
2,2,1
122,882,965
3,40,6
122,965,882
1,1,1
4,14,13
52,2364,2353
25,4479,60621
9,63,44
4,0,221
1,96,27
5,66,24
1,12,1
1,221,0
24,29,589
4,221,0
2,31,4
2,15,2
2,32,2
1,35,18
1,1,1
1,4,0
2,1,3
4,531,14
1,0,2
1,0,221
1,41,47
1,2,2
29,90,96
1,1,1
1,137,265
1,11,7
1,2,2
7,22,8
12,292,59
4,162,13
1,2,1
2,80,2
1,23,16
1,1,1
1,240,120
11,167,16
2,15,14
2,3,1
3,93,15
1,3,4
1,1,1
1,8,2
1,8,7
1,2,2
12,238,117
4,135,39
2,73,0
2,3,3
1,2,1
1,56,41
20,598,156
1,30,1
1,1,30
1,30,1
1,6,0
2,11,10
1,25,17
5,354,14
4,18,16
2,29,1
2,47,0
4,27,1
1,2,1
6,42,26
1,6,5
1,2,1
2,20,1
1,4,0
1,2,1
1,1,1
1,0,1
1,8,2
2,25,15
1,20,17
2,3,3
12,291,38
3,32,2
7,150,105
1,185,34
8,32,22
2,1363,0
7,218,518
1,9,0
7,29,39
1,1,1
1,19,0
2,12,0
2,40,4
1,21,0
30,5673,5603
1,2,2
2,31,3
4,35,3
3,115,14
4,12,20
1,0,3
1,3,0
1,2,1
2,8,4
19,126,105
1,39,13
2,2,4
1,36,0
2,2,12
2,12,2
1,2,1
1,3,4
1,40,0
1,58,56
9,39,39
1,2,2
2,11,1
1,1,1
1,1,1
1,89,52
4,93,3
9,84,30
1,171,112
5,398,74
3,17,16
2,6,4
5,405,31
4,682,0
2,3,3
1,32,19
1,9,3
2,11,14
1,1,1
1,1,2
1,17,10
15,67,94
1,3,1
1,1,1
1,1,0
1,8,1
2,7,12
1,5,1
7,72,24
2,135,1
2,0,95
5,31,19
1,1,1
3,42,5
1,8,0
1,41,9
1,5,11
12,1150,80
1,1,1
1,4,4
2,2,2
1,13,1
1,1,1
3,35,6
9,36,29
9,158,26
1,27,1
1,0,1
1,25,0
1,0,9
1,9,3
1,2,2
2,6,6
2,190,8
1,20,0
1,98,0
1,1,1
1,8,0
2,0,19
8,22,21
1,1,0
5,796,304
3,10,8
14,857,210
5,79,43
1,2,1
8,1320,43
5,127,56
1,109,0
3,12,30
3,30,12
2,158,39
1,5,0
1,23,3
1,14,0
9,46,40
1,1,1
1,5,2
5,48,4
1,2,0
10,623,14
2,25,1
14,313,14
19,482,435
1,35,2
1,23,0
1,4,2
1,1,1
1,3,0
1,31,1
2,78,0
10,756,418
1,2,1
1,9,7
3,104,13
1,16,18
5,66,3
2,4,4
1,10,2
13,23,20
1,11,0
2,6,5
6,164,8
1,2,2
2,32,0
1,19,6
4,80,4
1,1,1
2,12,10
2,7,2
1,20,15
2,8,0
6,45,23
3,22,0
2,0,12
20,897,590
2,5,1
1,1,1
1,24,0
1,1,0
2,37,2
10,171,30
2,98,0
1,5,1
6,288,74
1,19,2
7,186,117
1,2,2
1,4,4
3,43,8
2,303,3
1,5,0
1,2,2
2,55,16
3,20,11
1,5,1
4,96,19
1,1,0
3,9,5
58,4070,616
13,478,218
4,109,45
3,19,0
1,4,1
1,1,0
1,215,92
1,1,0
5,99,42
2,81,71
3,106,3
1,5,0
2,41,0
21,2503,147
1,3,1
1,4,4
1,6,1
7,220,54
1,1,0
2,25,3
11,297,192
3,66,15
1,1,2
11,1,760
7,62,58
4,63,1
1,8,0
2,82,18
1,5,3
2,64,1
1,11,0
4,24,26
1,1,1
2,13,5
2,18,17
1,4,0
12,99,43
1,1,1
2,163,0
1,3,3
2,10,5
1,11,1
25,50,42
120,5442,5280
1,13,11
2,2,3
1,32,0
2,68,16
1,4,0
1,0,4
1,4,0
1,0,17
3,18,7
1,1,0
1,5,0
1,1,1
1,13,1
39,4904,4148
3,3,17
3,35,10
3,17,21
1,5,1
2,12,2
2,3,3
1,31,2
2,0,326
3,25,6
2,67,6
1,2,2
10,310,236
17,1677,101
1,28,5
1,3,2
2,307,39
2,7,18
4,0,404
3,34,14
1,0,8
2,46,0
1,18,0
16,755,159
1,32,0
10,148,23
12,419,233
1,2,2
1,5,7
11,200,1
1,0,1
2,9,5
1,17,0
1,17,0
3,11,3
2,173,189
9,662,537
1,2,2
1,1,1
1,6,4
1,0,59
1,11,0
1,8,8
1,84,1
2,32,0
28,24790,34
28,34,24790
1,9,3
2,2,2
2,0,31
1,1,1
5,49,273
2,159,229
5,297,49
4,272,48
6,57,306
6,306,57
9,169,40
2,31,0
1,324,0
1,1,1
3,3,5
6,262,187
1,8,2
1,28,28
1,2,7
3,239,11
1,9,3
1,13,0
2,9,2
2,8,3
1,14,0
2,19,1
2,31,20
1,6,2
10,117,96
1,100,0
5,36,11
3,104,5
1,3,5
1,4,0
1,1,1
4,30,9
4,285,180
3,33,0
1,1,0
3,75,8
3,12,3
1,1,1
1,2,2
1,27,14
2,17,4
1,2,0
1,86,0
13,436,124
13,152,159
1,11,14
1,5,0
2,230,0
80,845,399
1,7,0
1,1,1
2,1,10
6,447,259
6,498,3
1,1,1
1,0,0
49,23163,62514
1,2,1
1,1,0
4,11,4
4,65,10
49,62514,23163
3,90,67
1,4,4
2,7,2
3,76,138
1,2,2
0
1,2,2
4,2,22
1,4,0
15,47,47
8,8,20
1,1,1
2,40,75
1,1,1
2,78,12
1,10,28
1,17,15
3,30,75
1,10,0
1,0,0
4,7,9
1,84,36
1,1,1
1,6,1
1,5,1
1,1,1
1,22,12
6,101,603
1,0,1
1,22,12
1,0,0
44,750,309
1,23,0
2,19,7
1,19,0
8,135,34
2,3,3
3,187,26
1,1,1
1,27,0
3,87,9
1,29,1
4,270,58
1,18,0
2,69,15
3,29,14
2,83,6
2,122,24
14,390,71
7,101,19
1,38,0
2,20,0
1,1,1
1,7,4
1,31,5
1,2,0
14,1084,448
1,7,0
2,4,4
1,7,4
2,5,13
1,133,19
1,3,2
1,2,4
1,14,0
2,36,2
2,43,93
2,18,2
2,50,8
2,150,144
1,2,0
1,7,5
1,2,28
2,657,439
1,26,2
2,4,4
1,8,0
4,5,17
2,25,0
1,0,0
1,3,3
2,2,1
1,2,0
2,13,2
2,95,3
9,54,33
1,1,0
1,2,0
4,15,5
2,19,0
1,7,5
9,16,33
11,89,31
60,577,284
1,2,2
3,126,13
1,27,0
1,5,2
1,9,0
2,33,21
2,7,1
3,189,34
2,39,3
1,0,8
5,534,10
1,22,0
2,33,3
1,163,0
1,16,43
1,1,1
1,1,0
3,18,31
3,292,36
5,62,15
3,56,0
32,5377,469
1,1,1
10,235,36
1,3,1
1,1,1
4,20,7
4,43,7
1,1,1
3,12,5
10,56,33
1,1,1
1,28,8
1,25,0
1,1,1
1,14,5
1,1,1
2,54,0
4,101,29
1,2,2
2,15,6
2,40,9
1,50,5
1,14,0
11,276,37
13,126,36
2,7,7
7,165,3
2,172,0
59,7229,4461
4,137,2
4,16,64
2,7,2
6,111,11
14,205,133
1,2,2
4,64,16
1,3,0
3,313,47
1,2,2
2,23,12
5,89,33
3,657,0
30,383,88
1,3,5
1,18,2
3,196,136
1,30,0
3,10,6
3,25,21
7,130,1
1,18,16
1,4,1
1,7,7
1,3,0
1,108,2
3,0,45
22,478,641
3,107,10
1,21,5
6,22,18
2,46,27
1,14,23
54,542,162
1,8,0
1,1,1
3,45,0
4,619,235
1,1,1
1,7,7
1,6,6
2,4,52
2,9,3
1,5,0
1,4,4
1,5,11
3,144,2
1,998,0
5,232,75
2,34,7
3,154,4
4,110,2
14,52,37
83,252,249
2,8,1
1,54,0
1,1,1
1,4,1
1,3,0
1,7,7
1,27,23
2,103,91
1,3,3
2,5,0
2,155,0
1,5,2
1,8,0
1,5,0
1,3,2
1,1,1
58,417,1587
1,4,1
1,30,0
1,5,1
1,1,1
1,6,0
19,178,402
1,1,1
2,3,3
1,4,2
1,2,2
1,17,6
3,5,5
1,1,1
2,277,88
1,4,1
2,3,2
3,17,16
3,34,5
1,8,4
1,3,3
4,95,4
1,1,1
8,167,83
27,81,82
2,47,32
3,0,55
1,460,0
3,19,16
2,2,0
1,74,57
1,3,0
37,1022,705
1,1,1
1,2,1
1,36,3
2,17,6
1,1,1
3,21,3
8,23,47
1,2,2
13,19,13
2,12,4
1,23,12
1,1,1
1,4,0
3,1,6
1,44,1
1,13,8
3,55,0
7,11,11
2,25,11
1,2,0
1,0,1
11,16,20
1,8,8
2,17,11
2,12,41
4,1260,2
17,656,354
3,34,14
2,76,0
1,1,3
2,8,2
2,43,12
1,34,0
2,0,0
5,92,3
1,11,10
1,0,81
2,9,2
8,350,4
21,559,507
11,15,11
1,0,47
3,112,23
1,1,1
57,87,163
1,1,1
1,2,2
38,541,473
1,12,9
456,2032,1874
1,8,0
3,150,3
2,14,12
2,3,2
1,2,2
1,2,2
49,1333,409
2,3,78
1,1,1
1,8,9
1,1,1
1,2,2
1,1,1
1,25,3
3,48,22
34,3163,91
1,1,0
1,1,1
3,10,14
1,9,4
0
14,508,162
2,2,2
157,28873,837
2,33,1
156,809,28877
58,768,361
197,29078,1103
197,1104,29079
186,28956,825
12,232,10
1,1,1
11,23,13
22,186,145
1,6,0
147,382,28863
35,645,496
190,14178,1272
2,7,3
2,10,0
1,5,0
1,8,1
1,2,1
1,14,9
1,4,4
3,0,11
5,18,18
1,4,1
525,43006,20014
0
0
778,49885,57505
1,10,0
1,5,4
777,57570,49961
2,8,2
4,43,2
1,5,1
2,15,5
5,13,9
2,67,54
2,110,11
3,79,60
3,903,53
1,4,2
1,10,20
3,40,15
2,3,47
11,53,28
1,88,2
8,61,31
1,1,5
23,32,63
8,22,25
7,156,68
1,52,0
9,314,51
5,263,12
2,7,7
7,26,22
3,125,9
2,28,0
1,7,0
5,18,9
5,140,128
1,1,1
1,2,2
5,784,3
14,631,162
1,303,0
7,242,26
1,18,6
1,1,20
1,2,0
16,4170,11
2,0,0
43,87,118
49,976,2068
5,21,35
3,12,41
5,252,17
2,10,10
1,1,1
1,3,1
1,3,2
19,3110,761
1,3,3
2,6,0
2,254,1
7,149,82
9,599,6
2,2,0
3,30,4
4,1022,0
20,2012,232
5,2197,47
11,1154,4
44,4100,183
1,1,1
5,696,1
9,293,3
25,1947,0
12,5445,28
673,21614,57834
13,273,248
21,357,244
1,3,1
1,1,1
9,170,113
8,306,222
1,0,45
3,268,26
2,2,7
1,1,1
1,2,2
3,270,113
5,78,35
17,440,213
8,145,104
1,2,0
2,118,90
1,2,0
2,1,8
1,8,0
1,1,1
2,34,1
2,17,3
1,1,1
2,54,10
93,10504,44
2,2,3
1,4,3
4,18,35
8,399,2
1,9,2
4,8,49
1,31,28
1,27,20
5,215,39
3,132,3
2,5,1
1,24,5
6,752,14
1,3,2
1,12,3
2,57,3
1,1,1
4,55,21
1,2,3
1,3,0
1,20,17
1,4,1
1,95,95
12,674,448
2,244,5
2,172,0
1,1,4
1,28,3
1,1,1
11,2254,126
1,1,1
9,23,12
1,3,0
5,1,35
2,7,0
2,0,15
1,1,1
12,4,1604
2,66,4
1,1,1
2,46,10
3,35,3
1,22,11
1,3,1
1,0,10
2,7,5
1,5,2
1,12,0
9,35,31
1,4,30
2,110,39
1,3,3
1,2,2
2,63,0
5,638,0
13,953,93
1,4,2
5,625,7
3,4,58
2,0,0
2,12,5
3,7,24
4,76,9
3,31,0
4,74,64
2,56,11
8,116,27
2,25,0
4,102,45
1,4,0
4,44,99
4,99,44
1,4,1
1,18,0
1,2,1
1,0,19
1,19,0
1,3,3
2,0,249
11,718,333
11,332,468
11,468,332
1,4,4
3,44,2
21,394,122
1,19,3
5,36,17
2,63,3
1,32,0
3,3,3
54,526,3433
8,82,1
25,143,402
1,66,24
5,51,200
1,20,4
5,239,74
1,1,1
4,165,13
1,4,4
1,10,12
1,309,48
1,123,0
1,1,1
1,3,0
4,126,54
2,87,22
3,5,2
2,10,1
2,11,6
7,18,85
2,33,23
1,6,2
2,3,4
2,2,2
1,1,0
1,9,3
1,6,0
2,8,3
1,1,5
2,16,7
1,1,3
1,6,3
1,4,4
2,47,10
7,13,18
1,18,4
1,14,6
2,94,14
14,5062,27
1,1,0
1,25,17
4,138,1088
1,4,33
1,1,0
12,657,174
17,407,163
1,1,5
9,405,316
1,11,1
1,5,0
1,15,3
26,3345,31
4,264,34
1,25,0
17,164,399
1,1,1
17,399,164
1,22,22
1,1,0
1,27,0
2,23,10
2,67,24
1,1,1
3,16,6
1,1,1
1,6,0
1,7,10
1,1,1
1,17,5
18,763,82
1,1,1
6,36,17
1,1,1
2,35,6
1,3,0
2,153,66
33,298,1293
2,119,68
2,77,3
1,10,1
20,80,56
4,1353,62
1,2,1
2,36,0
1,1,1
2,35,0
8,1009,162
2,108,2
3,39,7
1,31,29
4,53,15
2,51,11
1,36,0
1,8,0
1,3,3
8,602,0
7,26,22
21,110,32
1,48,37
11,182,88
1,1,1
3,93,10
6,13,18
12,738,175
1,14,1
1,2,0
27,234,1071
1,2,1
1,2,2
1,1,1
1,9,2
1,5,0
1,8,0
6,57,18
5,18,20
1,1,1
17,107,46
1,1,2
1,76,21
2,2,0
2,2,1
1,2,1
3,709,1
1,43,25
2,32,0
1,13,0
1,12,0
1,4,0
2,14,6
1,12,3
6,149,80
9,17,17
53,956,816
20,3362,1686
1,1,1
24,66,3870
22,5840,392
2,31,4
5,25,15
2,40,9
1,1,1
2,28,6
12,292,52
1,0,43
9,4386,95
3,71,8
1,2,7
4,112,6
7,372,413
2,81,72
277,9,30088
1570,2,616577
1824,646654,0
1,64,51
3,2,3
19,36,38
3,151,45
1,2,1
10,1283,122
1,2,1
2,11,24
5,209,9
1,1,2
53,93,97
40,78,96
4,12,8
1,0,88
3,9,60
2,102,10
9,10,13
10,356,36
1,5,1
1,1,1
1,18,4
2,24,11
1,2,0
7,28,12
1,4,3
1,22,16
3,16,14
1,161,0
1,0,100
1,8,4
3,137,25
4,100,10
1,123,0
1,48,41
2,42,1
1,6,0
33,1099,528
1,87,0
1,2,2
13,483,263
2,71,0
1,6,5
1,1,1
1,97,25
2,13,0
2,24,5
5,144,8
1,1,1
1,2,2
6,50,450
2,2,2
2,17,21
5,55,57
1,3,2
1,8,1
1,2,2
2,10,0
1,1,1
8,42,5
3,33,6
5,296,110
1,10,6
2,0,0
1,1,1
1,41,0
8,115,13
8,67,8
1,1,1
4,174,13
2,1,1
5,13,87
1,34,6
5,87,13
6,591,181
2,14,12
2,4,2
2,149,52
25,144,912
2,28,0
2,14,1
22,901,312
2,47,27
36,301,1081
2,16,0
1,170,5
3,60,4
1,16,2
2,31,53
1,5,2
3,94,41
1,1,1
1,12,1
5,415,127
1,52,36
1,37,0
12,1185,438
1,1,0
2,13,4
12,438,1185
1,1,1
12,933,474
1,36,31
2,186,9
1,1,1
11,145,23
2,19,19
1,8,3
3,6,19
1,12,1
1,3425,0
14,2359,117
7,938,306
3,116,14
1,1,1
44,87,0
26,427,133
8,106,27
1,1,1
1,322,238
2,94,52
33,1978,132
1,4,0
1,24,27
2,4,64
1,1,7
1,3,3
1,5,4
2,1,192
1,0,1
1,6,6
2,5,3
13,519,145
2,97,17
2,26,42
1,1,0
0
1,37,19
1,2,2
1,4,0
1,2,1
13,72,99
14,102,104
1,0,11
1,4,1
3,12,14
2,179,36
1,16,1
1,1,2
5,156,62
1,8,0
